,file,image_height,image_width,class_name,cx,cy,bbox_w,bbox_h,cx_new,cy_new,bbox_w_new,bbox_h_new,bbox_w_new_log,bbox_h_new_log
645,s12\worker_dataset/new\07.jpg,467,626,mask,289,121,126,58,0.46166134185303515,0.25910064239828695,0.2012779552715655,0.12419700214132762,-1.6030684641486206,-2.085886247122478
646,s12\worker_dataset/new\07.jpg,467,626,vest,326,216,247,239,0.5207667731629393,0.4625267665952891,0.39456869009584666,0.5117773019271948,-0.9299620344721213,-0.6698657057373867
647,s12\worker_dataset/new\08.jpg,417,626,hardhat,359,71,101,44,0.5734824281150159,0.17026378896882494,0.16134185303514376,0.10551558752997602,-1.824229854258839,-2.2488965878805405
648,s12\worker_dataset/new\08.jpg,417,626,mask,377,143,70,36,0.6022364217252396,0.34292565947242204,0.11182108626198083,0.08633093525179857,-2.1908551290507394,-2.4495672833426916
649,s12\worker_dataset/new\08.jpg,417,626,vest,390,189,148,133,0.6230031948881789,0.45323741007194246,0.2364217252396166,0.31894484412470026,-1.4421380973359834,-1.1427370935770476
650,s12\worker_dataset/new\09.jpg,600,800,hardhat,335,107,65,43,0.41875,0.17833333333333334,0.08125,0.07166666666666667,-2.5102244577722903,-2.635729539522584
651,s12\worker_dataset/new\09.jpg,600,800,mask,356,155,32,33,0.445,0.25833333333333336,0.04,0.055,-3.2188758248682006,-2.900422093749666
652,s12\worker_dataset/new\09.jpg,600,800,vest,320,192,104,136,0.4,0.32,0.13,0.22666666666666666,-2.0402208285265546,-1.4842747694800944
653,s12\worker_dataset/new\010.jpg,788,940,hardhat,113,49,37,21,0.1202127659574468,0.06218274111675127,0.039361702127659576,0.0266497461928934,-3.234961962619825,-3.6249756521344563
654,s12\worker_dataset/new\010.jpg,788,940,hardhat,187,454,49,35,0.19893617021276597,0.5761421319796954,0.052127659574468084,0.044416243654822336,-2.954059577153423,-3.1141500283684653
655,s12\worker_dataset/new\010.jpg,788,940,hardhat,386,192,79,45,0.4106382978723404,0.2436548223350254,0.08404255319148936,0.05710659898477157,-2.4764320227970282,-2.862835600087559
656,s12\worker_dataset/new\010.jpg,788,940,hardhat,779,307,52,36,0.8287234042553191,0.3895939086294416,0.05531914893617021,0.04568527918781726,-2.894636156682622,-3.0859791514017694
657,s12\worker_dataset/new\010.jpg,788,940,mask,773,345,47,29,0.8223404255319149,0.43781725888324874,0.05,0.03680203045685279,-2.995732273553991,-3.302202259871405
658,s12\worker_dataset/new\010.jpg,788,940,mask,411,256,59,47,0.4372340425531915,0.3248730964467005,0.0627659574468085,0.05964467005076142,-2.76834243135833,-2.8193504881478204
659,s12\worker_dataset/new\010.jpg,788,940,mask,119,72,30,19,0.12659574468085105,0.09137055837563451,0.031914893617021274,0.024111675126903553,-3.4446824936018943,-3.7250591106914386
660,s12\worker_dataset/new\010.jpg,788,940,mask,190,494,34,20,0.20212765957446807,0.6269035532994924,0.036170212765957444,0.025380710659898477,-3.319519350647888,-3.673765816303888
661,s12\worker_dataset/new\010.jpg,788,940,vest,177,519,63,110,0.18829787234042553,0.6586294416243654,0.06702127659574468,0.13959390862944163,-2.7027451488725167,-1.969017724065463
662,s12\worker_dataset/new\010.jpg,788,940,vest,347,322,156,187,0.36914893617021277,0.4086294416243655,0.16595744680851063,0.23730964467005075,-1.7960238680145126,-1.4383894730032925
663,s12\worker_dataset/new\010.jpg,788,940,vest,745,376,99,126,0.7925531914893617,0.47715736040609136,0.10531914893617021,0.1598984771573604,-2.2507600251294595,-1.833216182906401
664,s12\worker_dataset/new\010.jpg,788,940,vest,104,104,67,71,0.11063829787234042,0.1319796954314721,0.07127659574468086,0.0901015228426396,-2.6411872558730836,-2.406818212816564
665,s12\worker_dataset/new\010.jpg,788,940,boots,111,251,33,29,0.11808510638297873,0.31852791878172587,0.035106382978723406,0.03680203045685279,-3.3493723137975695,-3.302202259871405
666,s12\worker_dataset/new\010.jpg,788,940,boots,158,251,31,31,0.16808510638297872,0.31852791878172587,0.03297872340425532,0.03934010152284264,-3.4118926707789035,-3.235510885372733
667,s12\worker_dataset/new\010.jpg,788,940,boots,129,738,57,22,0.1372340425531915,0.9365482233502538,0.06063829787234042,0.027918781725888325,-2.8028286074294995,-3.578455636499563
668,s12\worker_dataset/new\010.jpg,788,940,boots,192,759,28,19,0.20425531914893616,0.9631979695431472,0.029787234042553193,0.024111675126903553,-3.5136753650888455,-3.7250591106914386
669,s12\worker_dataset/new\010.jpg,788,940,boots,370,714,50,52,0.39361702127659576,0.9060913705583756,0.05319148936170213,0.06598984771573604,-2.9338568698359033,-2.7182543712764518
670,s12\worker_dataset/new\010.jpg,788,940,boots,748,680,40,52,0.7957446808510639,0.8629441624365483,0.0425531914893617,0.06598984771573604,-3.1570004211501135,-2.7182543712764518
671,s12\worker_dataset/new\011.jpg,1266,1600,hardhat,484,35,217,131,0.3025,0.02764612954186414,0.135625,0.10347551342812006,-1.997861554687413,-2.26842027950297
672,s12\worker_dataset/new\011.jpg,1266,1600,mask,608,169,75,86,0.38,0.1334913112164297,0.046875,0.0679304897314376,-3.0602707946915624,-2.689270306450614
673,s12\worker_dataset/new\011.jpg,1266,1600,vest,418,267,246,364,0.26125,0.2109004739336493,0.15375,0.28751974723538704,-1.8724273722955098,-1.2464637350673808
674,s12\worker_dataset/new\011.jpg,1266,1600,boots,365,1116,185,78,0.228125,0.8815165876777251,0.115625,0.061611374407582936,-2.1574030831495477,-2.78690877601453
675,s12\worker_dataset/new\011.jpg,1266,1600,boots,545,1153,180,50,0.340625,0.9107424960505529,0.1125,0.03949447077409163,-2.184802057337662,-3.231594597275975
676,s12\worker_dataset/new\012.jpg,866,1300,hardhat,143,135,136,89,0.11,0.1558891454965358,0.10461538461538461,0.10277136258660508,-2.257464657713576,-2.2752485388302954
677,s12\worker_dataset/new\012.jpg,866,1300,mask,168,235,83,64,0.12923076923076923,0.27136258660508084,0.06384615384615384,0.07390300230946882,-2.7512789356530303,-2.605001825202763
678,s12\worker_dataset/new\012.jpg,866,1300,vest,51,300,218,305,0.03923076923076923,0.3464203233256351,0.1676923076923077,0.35219399538106233,-1.785624480660539,-1.0435731319550237
679,s12\worker_dataset/new\012.jpg,866,1300,mask,430,506,94,66,0.33076923076923076,0.5842956120092379,0.07230769230769231,0.07621247113163972,-2.6268247611796243,-2.57423016653601
680,s12\worker_dataset/new\012.jpg,866,1300,vest,364,573,184,267,0.28,0.6616628175519631,0.14153846153846153,0.3083140877598152,-1.9551837858406425,-1.1766362501621856
681,s12\worker_dataset/new\012.jpg,866,1300,hardhat,720,134,168,108,0.5538461538461539,0.15473441108545036,0.12923076923076923,0.12471131639722864,-2.0461555640463693,-2.0817536814382156
682,s12\worker_dataset/new\012.jpg,866,1300,mask,774,272,112,55,0.5953846153846154,0.3140877598152425,0.08615384615384615,0.06351039260969978,-2.4516206721545335,-2.7565517233299643
683,s12\worker_dataset/new\012.jpg,866,1300,hardhat,1062,377,149,77,0.816923076923077,0.4353348729792148,0.11461538461538462,0.08891454965357967,-2.166173237504169,-2.4200794867087514
684,s12\worker_dataset/new\012.jpg,866,1300,mask,1106,494,106,57,0.8507692307692307,0.5704387990762124,0.08153846153846153,0.06581986143187067,-2.506680449337561,-2.720833640727885
685,s12\worker_dataset/new\012.jpg,866,1300,vest,1020,551,205,214,0.7846153846153846,0.6362586605080831,0.1576923076923077,0.2471131639722864,-1.8471095643112199,-1.3979088935405837
686,s12\worker_dataset/new\014.jpg,940,1300,hardhat,634,205,220,127,0.4876923076923077,0.21808510638297873,0.16923076923076924,0.1351063829787234,-1.7764919970972666,-2.001692788805458
687,s12\worker_dataset/new\014.jpg,940,1300,mask,670,384,155,83,0.5153846153846153,0.4085106382978723,0.11923076923076924,0.08829787234042553,-2.1266944265303813,-2.4270392674674515
688,s12\worker_dataset/new\014.jpg,940,1300,vest,543,477,365,437,0.4176923076923077,0.5074468085106383,0.28076923076923077,0.4648936170212766,-1.2702221898671366,-0.7659466801684595
689,s12\worker_dataset/new\015.jpg,882,1300,hardhat,178,89,297,192,0.13692307692307693,0.10090702947845805,0.22846153846153847,0.21768707482993196,-1.4763874046469285,-1.5246966839790097
690,s12\worker_dataset/new\015.jpg,882,1300,mask,286,314,120,134,0.22,0.35600907029478457,0.09230769230769231,0.15192743764172337,-2.382627800667582,-1.8843522560558799
691,s12\worker_dataset/new\015.jpg,882,1300,vest,30,381,365,494,0.023076923076923078,0.43197278911564624,0.28076923076923077,0.5600907029478458,-1.2702221898671366,-0.5796565388188688
692,s12\worker_dataset/new\016.jpg,865,1300,hardhat,375,87,259,240,0.28846153846153844,0.10057803468208093,0.19923076923076924,0.2774566473988439,-1.6132914817500903,-1.2820905835898881
693,s12\worker_dataset/new\016.jpg,865,1300,mask,407,349,133,90,0.3130769230769231,0.40346820809248557,0.10230769230769231,0.10404624277456648,-2.2797704152278744,-2.2629198366016143
694,s12\worker_dataset/new\016.jpg,865,1300,vest,103,337,358,340,0.07923076923076923,0.3895953757225434,0.2753846153846154,0.3930635838150289,-1.2895865570489278,-0.9337838893216722
695,s12\worker_dataset/new\017.jpg,866,1300,hardhat,323,29,201,129,0.24846153846153846,0.03348729792147806,0.15461538461538463,0.1489607390300231,-1.8668146353905524,-1.904072504200763
696,s12\worker_dataset/new\017.jpg,866,1300,hardhat,919,236,196,129,0.7069230769230769,0.27251732101616627,0.15076923076923077,0.1489607390300231,-1.8920048842191108,-1.904072504200763
697,s12\worker_dataset/new\017.jpg,866,1300,vest,204,275,252,399,0.15692307692307692,0.31755196304849886,0.19384615384615383,0.4607390300230947,-1.640690455938205,-0.7749234916725717
698,s12\worker_dataset/new\018.jpg,867,1300,hardhat,274,131,94,55,0.21076923076923076,0.1510957324106113,0.07230769230769231,0.06343713956170703,-2.6268247611796243,-2.757705791548071
699,s12\worker_dataset/new\018.jpg,867,1300,hardhat,743,48,57,30,0.5715384615384616,0.05536332179930796,0.04384615384615385,0.03460207612456748,-3.127068275615078,-3.3638415951183864
700,s12\worker_dataset/new\018.jpg,867,1300,vest,257,255,116,179,0.1976923076923077,0.29411764705882354,0.08923076923076922,0.20645905420991925,-2.4165293523432636,-1.577653170939787
701,s12\worker_dataset/new\018.jpg,867,1300,vest,739,116,75,135,0.5684615384615385,0.13379469434832755,0.057692307692307696,0.15570934256055363,-2.8526314299133175,-1.8597641983421125
702,s12\worker_dataset/new\018.jpg,867,1300,boots,229,757,79,51,0.17615384615384616,0.8731257208765859,0.06076923076923077,0.058823529411764705,-2.8006716909826066,-2.833213344056216
703,s12\worker_dataset/new\018.jpg,867,1300,boots,351,764,39,24,0.27,0.881199538638985,0.03,0.02768166089965398,-3.506557897319982,-3.586985146432596
704,s12\worker_dataset/new\019.jpg,382,640,hardhat,8,18,78,54,0.0125,0.04712041884816754,0.121875,0.14136125654450263,-2.1047593496641257,-1.9564365620423008
705,s12\worker_dataset/new\019.jpg,382,640,hardhat,117,120,38,18,0.1828125,0.31413612565445026,0.059375,0.04712041884816754,-2.8238820166273317,-3.0550488507104103
706,s12\worker_dataset/new\019.jpg,382,640,hardhat,178,130,28,16,0.278125,0.3403141361256545,0.04375,0.041884816753926704,-3.1292636661785136,-3.1728318863667937
707,s12\worker_dataset/new\019.jpg,382,640,hardhat,218,119,40,14,0.340625,0.31151832460732987,0.0625,0.03664921465968586,-2.772588722239781,-3.3063632789913164
708,s12\worker_dataset/new\019.jpg,382,640,hardhat,316,131,35,21,0.49375,0.34293193717277487,0.0546875,0.0549738219895288,-2.906120114864304,-2.9008981708831523
709,s12\worker_dataset/new\019.jpg,382,640,hardhat,386,121,37,17,0.603125,0.31675392670157065,0.0578125,0.04450261780104712,-2.850550263709493,-3.112207264550359
710,s12\worker_dataset/new\019.jpg,382,640,hardhat,474,111,44,15,0.740625,0.2905759162303665,0.06875,0.03926701570680628,-2.6772785424354564,-3.237370407504365
711,s12\worker_dataset/new\019.jpg,382,640,hardhat,527,108,54,22,0.8234375,0.28272251308900526,0.084375,0.05759162303664921,-2.472484129789443,-2.854378155248259
712,s12\worker_dataset/new\019.jpg,382,640,mask,53,90,24,28,0.0828125,0.2356020942408377,0.0375,0.07329842931937172,-3.283414346005772,-2.6132160984313715
713,s12\worker_dataset/new\019.jpg,382,640,mask,127,144,22,11,0.1984375,0.3769633507853403,0.034375,0.028795811518324606,-3.3704257229954018,-3.5475253358082046
714,s12\worker_dataset/new\019.jpg,382,640,mask,222,139,19,13,0.346875,0.36387434554973824,0.0296875,0.034031413612565446,-3.517029197187277,-3.3804712511450385
715,s12\worker_dataset/new\019.jpg,382,640,mask,316,157,31,17,0.49375,0.4109947643979058,0.0484375,0.04450261780104712,-3.027480971868571,-3.112207264550359
716,s12\worker_dataset/new\019.jpg,382,640,mask,483,136,21,14,0.7546875,0.35602094240837695,0.0328125,0.03664921465968586,-3.4169457386302944,-3.3063632789913164
717,s12\worker_dataset/new\019.jpg,382,640,mask,531,147,18,13,0.8296875,0.38481675392670156,0.028125,0.034031413612565446,-3.571096418457553,-3.3804712511450385
718,s12\worker_dataset/new\019.jpg,382,640,vest,2,131,69,202,0.003125,0.34293193717277487,0.1078125,0.5287958115183246,-2.227361671756458,-0.6371529112053705
719,s12\worker_dataset/new\019.jpg,382,640,vest,95,155,58,68,0.1484375,0.40575916230366493,0.090625,0.17801047120418848,-2.4010251658072983,-1.7259129034304685
720,s12\worker_dataset/new\019.jpg,382,640,vest,171,159,36,72,0.2671875,0.4162303664921466,0.05625,0.18848167539267016,-2.8779492378976075,-1.6687544895905198
721,s12\worker_dataset/new\019.jpg,382,640,vest,215,163,45,60,0.3359375,0.42670157068062825,0.0703125,0.15706806282722513,-2.6548056865833978,-1.8510760463844744
722,s12\worker_dataset/new\019.jpg,382,640,vest,308,175,61,80,0.48125,0.4581151832460733,0.0953125,0.2094240837696335,-2.3505943121804065,-1.5633939739326936
723,s12\worker_dataset/new\019.jpg,382,640,vest,384,170,46,58,0.6,0.44502617801047123,0.071875,0.1518324607329843,-2.6328267798646228,-1.884977598060156
724,s12\worker_dataset/new\019.jpg,382,640,vest,485,156,35,43,0.7578125,0.4083769633507853,0.0546875,0.112565445026178,-2.906120114864304,-2.184220492913013
725,s12\worker_dataset/new\019.jpg,382,640,vest,518,169,74,116,0.809375,0.4424083769633508,0.115625,0.3036649214659686,-2.1574030831495477,-1.1918304175002106
726,s12\worker_dataset/new\019.jpg,382,640,boots,99,308,20,20,0.1546875,0.806282722513089,0.03125,0.05235602094240838,-3.4657359027997265,-2.949688335052584
727,s12\worker_dataset/new\019.jpg,382,640,boots,126,298,37,23,0.196875,0.7801047120418848,0.0578125,0.060209424083769635,-2.850550263709493,-2.8099263926774256
728,s12\worker_dataset/new\019.jpg,382,640,boots,207,321,48,20,0.3234375,0.8403141361256544,0.075,0.05235602094240838,-2.5902671654458267,-2.949688335052584
729,s12\worker_dataset/new\019.jpg,382,640,boots,264,354,37,14,0.4125,0.9267015706806283,0.0578125,0.03664921465968586,-2.850550263709493,-3.3063632789913164
730,s12\worker_dataset/new\019.jpg,382,640,boots,316,361,33,10,0.49375,0.9450261780104712,0.0515625,0.02617801047120419,-2.964960614887237,-3.6428355156125294
731,s12\worker_dataset/new\019.jpg,382,640,boots,385,302,58,32,0.6015625,0.7905759162303665,0.090625,0.08376963350785341,-2.4010251658072983,-2.4796847058068487
732,s12\worker_dataset/new\019.jpg,382,640,boots,478,323,39,16,0.746875,0.8455497382198953,0.0609375,0.041884816753926704,-2.797906530224071,-3.1728318863667937
733,s12\worker_dataset/new\020.jpg,479,640,hardhat,204,42,61,39,0.31875,0.08768267223382047,0.0953125,0.081419624217119,-2.3505943121804065,-2.5081389512812686
734,s12\worker_dataset/new\020.jpg,479,640,hardhat,334,74,61,36,0.521875,0.1544885177453027,0.0953125,0.07515657620041753,-2.3505943121804065,-2.5881816589548055
735,s12\worker_dataset/new\020.jpg,479,640,mask,218,90,44,29,0.340625,0.18789144050104384,0.06875,0.060542797494780795,-2.6772785424354564,-2.8044047674244412
736,s12\worker_dataset/new\020.jpg,479,640,mask,340,120,50,28,0.53125,0.25052192066805845,0.078125,0.05845511482254697,-2.5494451709255714,-2.8394960872357116
737,s12\worker_dataset/new\020.jpg,479,640,vest,171,122,115,139,0.2671875,0.2546972860125261,0.1796875,0.29018789144050106,-1.7165360479904674,-1.2372266642802234
738,s12\worker_dataset/new\020.jpg,479,640,vest,322,158,95,109,0.503125,0.3298538622129436,0.1484375,0.22755741127348644,-1.9075912847531766,-1.4803527151817715
739,s12\worker_dataset/new\020.jpg,479,640,boots,194,421,41,48,0.303125,0.8789144050104384,0.0640625,0.10020876826722339,-2.74789610964941,-2.300499586503024
740,s12\worker_dataset/new\020.jpg,479,640,boots,247,404,62,45,0.3859375,0.8434237995824635,0.096875,0.09394572025052192,-2.334333791308626,-2.3650381076405953
741,s12\worker_dataset/new\020.jpg,479,640,boots,331,414,50,39,0.5171875,0.8643006263048016,0.078125,0.081419624217119,-2.5494451709255714,-2.5081389512812686
742,s12\worker_dataset/new\020.jpg,479,640,boots,402,457,29,18,0.628125,0.954070981210856,0.0453125,0.037578288100208766,-3.0941723463672437,-3.2813288395147504
743,s12\worker_dataset/new\021.jpg,560,421,hardhat,142,65,158,78,0.33729216152019004,0.11607142857142858,0.3752969121140142,0.1392857142857143,-0.9800378006554147,-1.9712279570396032
744,s12\worker_dataset/new\021.jpg,560,421,mask,186,161,82,69,0.4418052256532066,0.2875,0.19477434679334918,0.12321428571428572,-1.6359135864181282,-2.0938302791319354
745,s12\worker_dataset/new\021.jpg,560,421,vest,86,209,204,229,0.2042755344418052,0.3732142857142857,0.4845605700712589,0.4089285714285714,-0.7245128398381651,-0.8942147801749553
746,s12\worker_dataset/new\022.jpg,550,900,hardhat,10,32,196,83,0.011111111111111112,0.05818181818181818,0.21777777777777776,0.1509090909090909,-1.5242801040937937,-1.8910776704299186
747,s12\worker_dataset/new\022.jpg,550,900,hardhat,207,65,140,62,0.23,0.11818181818181818,0.15555555555555556,0.11272727272727273,-1.8607523407150064,-2.182783893181425
748,s12\worker_dataset/new\022.jpg,550,900,hardhat,436,57,209,96,0.48444444444444446,0.10363636363636364,0.23222222222222222,0.17454545454545456,-1.4600605113594998,-1.7455700867586803
749,s12\worker_dataset/new\022.jpg,550,900,hardhat,724,2,153,93,0.8044444444444444,0.0036363636363636364,0.17,0.1690909090909091,-1.7719568419318752,-1.7773187850732606
750,s12\worker_dataset/new\022.jpg,550,900,mask,48,144,119,105,0.05333333333333334,0.26181818181818184,0.1322222222222222,0.19090909090909092,-2.0232712702127813,-1.6559579280689931
751,s12\worker_dataset/new\022.jpg,550,900,mask,231,175,94,116,0.25666666666666665,0.3181818181818182,0.10444444444444445,0.2109090909090909,-2.2590999810543066,-1.556328087120152
752,s12\worker_dataset/new\022.jpg,550,900,mask,455,232,160,120,0.5055555555555555,0.4218181818181818,0.17777777777777778,0.21818181818181817,-1.7272209480904839,-1.5224265354444706
753,s12\worker_dataset/new\022.jpg,550,900,mask,736,122,94,67,0.8177777777777778,0.22181818181818183,0.10444444444444445,0.12181818181818181,-2.2590999810543066,-2.1052256588355505
754,s12\worker_dataset/new\022.jpg,550,900,vest,308,379,405,169,0.3422222222222222,0.6890909090909091,0.45,0.30727272727272725,-0.7985076962177716,-1.1800195633034432
755,s12\worker_dataset/new\023.jpg,393,700,hardhat,383,33,25,23,0.5471428571428572,0.08396946564885496,0.03571428571428571,0.058524173027989825,-3.332204510175204,-2.8383153959401115
756,s12\worker_dataset/new\023.jpg,393,700,vest,360,60,40,68,0.5142857142857142,0.15267175572519084,0.05714285714285714,0.17302798982188294,-2.8622008809294686,-1.7543019066931547
757,s12\worker_dataset/new\023.jpg,393,700,vest,339,213,53,65,0.48428571428571426,0.5419847328244275,0.07571428571428572,0.16539440203562342,-2.580788421491283,-1.7994223419736242
758,s12\worker_dataset/new\023.jpg,393,700,boots,327,149,19,21,0.46714285714285714,0.3791348600508906,0.027142857142857142,0.05343511450381679,-3.606641355876964,-2.929287174145838
759,s12\worker_dataset/new\023.jpg,393,700,boots,341,347,41,28,0.48714285714285716,0.8829516539440203,0.05857142857142857,0.07124681933842239,-2.837508268339097,-2.6416051016940574
760,s12\worker_dataset/new\024.jpg,507,900,hardhat,223,41,100,56,0.2477777777777778,0.08086785009861933,0.1111111111111111,0.11045364891518737,-2.1972245773362196,-2.203159312856034
761,s12\worker_dataset/new\024.jpg,507,900,hardhat,581,57,113,63,0.6455555555555555,0.11242603550295859,0.12555555555555556,0.1242603550295858,-2.07500694461197,-2.0853762771996505
762,s12\worker_dataset/new\024.jpg,507,900,mask,245,118,65,54,0.2722222222222222,0.23274161735700197,0.07222222222222222,0.10650887573964497,-2.6280074934286737,-2.239526957026909
763,s12\worker_dataset/new\024.jpg,507,900,mask,604,146,62,57,0.6711111111111111,0.2879684418145957,0.06888888888888889,0.11242603550295859,-2.6752603782792193,-2.1854597357566328
764,s12\worker_dataset/new\024.jpg,507,900,vest,200,191,161,259,0.2222222222222222,0.3767258382642998,0.17888888888888888,0.5108481262327417,-1.7209903983398478,-0.6716829418916453
765,s12\worker_dataset/new\024.jpg,507,900,vest,580,206,168,235,0.6444444444444445,0.40631163708086787,0.18666666666666668,0.4635108481262327,-1.6784307839210517,-0.7689254894470242
766,s12\worker_dataset/new\025.jpg,1067,1600,hardhat,682,343,185,125,0.42625,0.32146204311152765,0.115625,0.11715089034676664,-2.1574030831495477,-2.1442925139994524
767,s12\worker_dataset/new\025.jpg,1067,1600,hardhat,913,161,310,205,0.570625,0.15089034676663543,0.19375,0.19212746016869728,-1.6411866107486806,-1.6495962721633453
768,s12\worker_dataset/new\025.jpg,1067,1600,mask,697,491,114,87,0.435625,0.46016869728209936,0.07125,0.08153701968134958,-2.6415604598333773,-2.50669813264717
769,s12\worker_dataset/new\025.jpg,1067,1600,mask,971,423,141,105,0.606875,0.3964386129334583,0.088125,0.09840674789128398,-2.4289990178497045,-2.31864590114423
770,s12\worker_dataset/new\026.jpg,422,759,hardhat,273,14,75,47,0.35968379446640314,0.03317535545023697,0.09881422924901186,0.11137440758293839,-2.3145136638593193,-2.194857712325953
771,s12\worker_dataset/new\026.jpg,422,759,mask,313,70,37,27,0.41238471673254284,0.16587677725118483,0.048748353096179184,0.06398104265402843,-3.0210838647514056,-2.749168448031683
772,s12\worker_dataset/new\026.jpg,422,759,vest,285,103,107,133,0.37549407114624506,0.24407582938388625,0.14097496706192358,0.31516587677725116,-1.9591729429337237,-1.154656185814258
773,s12\worker_dataset/new\027.jpg,446,696,hardhat,237,9,214,110,0.34051724137931033,0.020179372197309416,0.3074712643678161,0.24663677130044842,-1.1793736453125683,-1.399838586227648
774,s12\worker_dataset/new\027.jpg,446,696,mask,265,157,120,102,0.3807471264367816,0.35201793721973096,0.1724137931034483,0.22869955156950672,-1.7578579175523736,-1.4753461387357931
775,s12\worker_dataset/new\027.jpg,446,696,vest,183,260,322,183,0.2629310344827586,0.5829596412556054,0.46264367816091956,0.4103139013452915,-0.7707981147900113,-0.8908327991786431
776,s12\worker_dataset/new\028.jpg,1300,867,hardhat,236,213,320,181,0.2722029988465975,0.16384615384615384,0.3690888119953864,0.13923076923076924,-0.9967179809867696,-1.9716225121838022
777,s12\worker_dataset/new\028.jpg,1300,867,mask,314,446,244,181,0.3621683967704729,0.34307692307692306,0.28143021914648214,0.13923076923076924,-1.26787075148734,-1.9716225121838022
778,s12\worker_dataset/new\028.jpg,1300,867,vest,186,645,426,308,0.21453287197231835,0.49615384615384617,0.4913494809688581,0.23692307692307693,-0.7105996305111715,-1.4400197604760536
779,s12\worker_dataset/new\029.jpg,450,900,hardhat,324,-1,499,91,0.36,-0.0022222222222222222,0.5544444444444444,0.20222222222222222,-0.5897886675727921,-1.5983880762475153
780,s12\worker_dataset/new\029.jpg,450,900,mask,409,169,292,264,0.45444444444444443,0.37555555555555553,0.3244444444444444,0.5866666666666667,-1.125640961056029,-0.5332984796180493
